Student ID,University ranking,Student's University dropout rate,SOP rating,CGPA,ZIP Code,GRE,Employed,Strong LOR,Have non academic activities,Been abroad
1318.0,77.0,26.82,3.0,5.67,95521.0,301.0,0.0,0.0,0.0,1.0
4619.0,40.0,13.18,1.0,5.44,95354.0,294.0,0.0,0.0,0.0,1.0
1856.0,93.0,33.64,2.0,5.46,94304.0,293.0,1.0,0.0,0.0,1.0
818.0,51.0,17.27,1.0,5.62,90291.0,293.0,0.0,0.0,0.0,1.0
2343.0,89.0,31.59,1.0,6.75,94608.0,292.0,0.0,0.0,0.0,1.0
2054.0,80.0,28.86,1.0,6.6,92110.0,300.0,1.0,1.0,1.0,1.0
4958.0,23.0,9.09,3.0,5.88,95842.0,298.0,1.0,0.0,0.0,0.0
4665.0,89.0,31.59,2.0,6.56,93657.0,290.0,0.0,0.0,0.0,0.0
4574.0,60.0,20.68,3.0,6.35,95616.0,294.0,1.0,1.0,0.0,1.0
450.0,89.0,30.91,3.0,6.08,91706.0,300.0,0.0,0.0,0.0,1.0
2611.0,53.0,16.59,1.0,6.08,94501.0,306.0,0.0,0.0,0.0,0.0
621.0,39.0,11.82,2.0,7.23,91129.0,304.0,0.0,0.0,0.0,1.0
2469.0,65.0,22.73,1.0,7.6,94304.0,326.0,1.0,0.0,0.0,1.0
3509.0,40.0,11.82,3.0,7.44,92182.0,311.0,0.0,0.0,0.0,1.0
3096.0,68.0,22.73,2.0,5.73,94109.0,298.0,1.0,0.0,0.0,1.0
195.0,75.0,25.45,1.0,7.83,92697.0,324.0,0.0,0.0,0.0,1.0
3420.0,42.0,13.18,1.0,5.54,95503.0,298.0,1.0,0.0,0.0,1.0
3993.0,63.0,21.36,2.0,6.81,93311.0,309.0,0.0,0.0,0.0,0.0
1888.0,37.0,10.45,2.0,6.52,95006.0,300.0,1.0,1.0,0.0,1.0
3291.0,72.0,24.77,3.0,7.19,92038.0,290.0,0.0,0.0,0.0,0.0
4115.0,73.0,24.77,3.0,5.92,92126.0,290.0,0.0,0.0,0.0,0.0
2709.0,66.0,22.73,2.0,6.4,95670.0,304.0,1.0,0.0,0.0,0.0
4850.0,68.0,22.73,3.0,6.19,90007.0,295.0,1.0,0.0,0.0,1.0
864.0,77.0,26.14,3.0,6.29,90095.0,298.0,0.0,0.0,0.0,0.0
4063.0,49.0,15.23,1.0,5.73,95053.0,298.0,0.0,0.0,0.0,1.0
4186.0,28.0,7.05,1.0,6.54,91950.0,302.0,0.0,0.0,0.0,0.0
257.0,25.0,7.05,3.0,6.9,92697.0,301.0,1.0,0.0,0.0,0.0
539.0,33.0,10.45,2.0,5.06,94534.0,292.0,1.0,0.0,0.0,0.0
3009.0,68.0,26.82,3.0,6.75,94550.0,305.0,1.0,0.0,0.0,0.0
2206.0,89.0,32.27,1.0,6.94,95819.0,304.0,0.0,0.0,0.0,0.0
1113.0,73.0,24.77,3.0,5.9,94949.0,298.0,1.0,0.0,1.0,0.0
1273.0,93.0,32.95,2.0,6.56,95616.0,299.0,0.0,0.0,0.0,1.0
2946.0,58.0,20.0,2.0,5.46,94305.0,292.0,1.0,0.0,0.0,1.0
3080.0,79.0,26.82,1.0,5.31,95616.0,291.0,1.0,0.0,0.0,1.0
4386.0,80.0,27.5,3.0,5.31,94610.0,296.0,1.0,0.0,0.0,1.0
3301.0,91.0,31.59,2.0,5.73,92354.0,299.0,0.0,0.0,0.0,1.0
3161.0,51.0,17.27,2.0,8.12,94304.0,313.0,1.0,1.0,1.0,0.0
3182.0,51.0,15.91,1.0,7.1,95827.0,298.0,0.0,0.0,0.0,1.0
4495.0,32.0,9.09,3.0,8.62,95354.0,308.0,0.0,0.0,0.0,1.0
4919.0,68.0,23.41,2.0,5.71,90232.0,293.0,1.0,0.0,0.0,0.0
1299.0,49.0,15.23,2.0,6.38,90274.0,308.0,1.0,0.0,0.0,1.0
1835.0,53.0,17.27,2.0,5.31,94143.0,291.0,0.0,0.0,0.0,0.0
1174.0,23.0,5.68,2.0,5.56,94305.0,298.0,0.0,0.0,0.0,0.0
3084.0,53.0,16.59,1.0,6.46,90720.0,302.0,0.0,1.0,1.0,1.0
3608.0,51.0,17.27,3.0,6.12,90401.0,294.0,0.0,0.0,0.0,0.0
2188.0,77.0,26.14,3.0,5.67,90024.0,295.0,0.0,0.0,0.0,0.0
447.0,65.0,21.36,1.0,5.29,93108.0,295.0,1.0,0.0,0.0,0.0
1333.0,33.0,10.45,2.0,5.27,94309.0,292.0,0.0,0.0,0.0,1.0
4741.0,77.0,27.5,1.0,8.54,93940.0,304.0,0.0,0.0,0.0,1.0
1487.0,40.0,13.18,2.0,7.77,93022.0,312.0,0.0,0.0,0.0,0.0
4709.0,89.0,31.59,1.0,5.04,92606.0,292.0,0.0,0.0,0.0,1.0
1961.0,58.0,19.32,2.0,5.46,95616.0,290.0,0.0,0.0,0.0,1.0
2605.0,42.0,14.55,2.0,5.56,92521.0,295.0,0.0,0.0,0.0,0.0
3256.0,37.0,12.5,2.0,6.54,95741.0,300.0,1.0,0.0,0.0,1.0
2001.0,28.0,8.41,2.0,5.29,95670.0,290.0,0.0,0.0,0.0,1.0
4702.0,53.0,17.95,1.0,5.85,90034.0,304.0,0.0,0.0,0.0,0.0
191.0,87.0,30.23,1.0,6.77,92521.0,311.0,0.0,0.0,0.0,1.0
3667.0,86.0,30.23,1.0,5.9,94143.0,304.0,0.0,0.0,0.0,1.0
4881.0,80.0,27.5,1.0,6.48,92037.0,303.0,0.0,0.0,0.0,1.0
679.0,72.0,24.77,3.0,6.1,92101.0,299.0,0.0,0.0,0.0,0.0
1833.0,75.0,26.14,2.0,6.48,91330.0,309.0,0.0,0.0,1.0,1.0
4330.0,82.0,29.55,3.0,5.04,94063.0,293.0,0.0,0.0,0.0,1.0
1505.0,35.0,9.77,2.0,8.81,92028.0,312.0,0.0,0.0,0.0,1.0
1670.0,56.0,18.64,2.0,5.27,95037.0,297.0,1.0,0.0,0.0,1.0
368.0,39.0,11.14,2.0,6.88,95054.0,300.0,0.0,0.0,0.0,1.0
4304.0,61.0,20.0,1.0,7.62,94550.0,306.0,1.0,0.0,0.0,1.0
4429.0,72.0,24.09,1.0,5.08,95818.0,295.0,0.0,0.0,1.0,1.0
2443.0,51.0,15.91,1.0,5.69,90028.0,298.0,0.0,0.0,0.0,0.0
2567.0,33.0,9.77,1.0,5.71,94305.0,295.0,0.0,0.0,0.0,0.0
527.0,28.0,7.05,1.0,9.1,93106.0,321.0,1.0,0.0,0.0,0.0
4601.0,66.0,26.14,3.0,6.4,93555.0,297.0,0.0,0.0,0.0,0.0
4388.0,46.0,14.55,3.0,6.33,91380.0,293.0,0.0,0.0,0.0,0.0
14.0,80.0,29.55,2.0,5.67,94920.0,302.0,0.0,0.0,0.0,1.0
4084.0,60.0,20.68,1.0,6.9,94302.0,295.0,0.0,0.0,0.0,0.0
246.0,44.0,13.18,2.0,5.35,92614.0,295.0,0.0,0.0,0.0,0.0
3937.0,56.0,18.64,3.0,6.15,95616.0,294.0,0.0,0.0,1.0,0.0
2463.0,73.0,24.77,1.0,5.31,95828.0,292.0,0.0,0.0,0.0,1.0
421.0,63.0,21.36,3.0,6.04,93105.0,308.0,1.0,0.0,0.0,1.0
1798.0,42.0,13.18,1.0,7.81,91365.0,333.0,1.0,0.0,0.0,1.0
4147.0,73.0,25.45,3.0,6.6,95814.0,296.0,0.0,0.0,0.0,1.0
2216.0,30.0,8.41,2.0,8.85,94501.0,310.0,0.0,0.0,0.0,1.0
4214.0,68.0,22.73,2.0,5.65,91125.0,299.0,0.0,0.0,0.0,0.0
3904.0,65.0,21.36,1.0,6.19,93943.0,290.0,0.0,0.0,0.0,0.0
3989.0,86.0,29.55,3.0,6.6,91330.0,307.0,1.0,1.0,0.0,0.0
350.0,28.0,7.05,1.0,6.08,93407.0,305.0,0.0,0.0,0.0,0.0
1115.0,39.0,11.14,1.0,5.65,95827.0,298.0,1.0,0.0,0.0,1.0
669.0,96.0,34.32,1.0,5.21,94010.0,292.0,0.0,0.0,0.0,0.0
3577.0,77.0,27.5,2.0,6.29,90245.0,291.0,0.0,0.0,0.0,0.0
4200.0,58.0,18.64,3.0,6.52,90630.0,291.0,1.0,0.0,0.0,0.0
3558.0,60.0,20.68,1.0,5.96,90755.0,304.0,1.0,0.0,0.0,1.0
1341.0,44.0,13.18,1.0,6.54,94131.0,307.0,0.0,0.0,0.0,0.0
4395.0,79.0,28.18,2.0,5.35,94523.0,293.0,0.0,0.0,0.0,0.0
3316.0,63.0,22.05,1.0,6.5,94720.0,295.0,0.0,0.0,0.0,0.0
1569.0,82.0,29.55,2.0,6.33,92350.0,293.0,0.0,0.0,0.0,0.0
4739.0,80.0,27.5,1.0,5.75,94575.0,297.0,0.0,0.0,0.0,1.0
2883.0,79.0,26.82,2.0,6.27,90089.0,303.0,1.0,0.0,1.0,0.0
4474.0,33.0,10.45,1.0,5.21,92115.0,291.0,1.0,0.0,0.0,1.0
4745.0,60.0,19.32,3.0,6.33,95616.0,291.0,0.0,0.0,0.0,1.0
1815.0,63.0,22.05,2.0,6.48,95747.0,293.0,0.0,0.0,0.0,1.0
2241.0,54.0,17.27,3.0,6.52,92868.0,291.0,0.0,0.0,1.0,0.0
1643.0,30.0,7.73,1.0,6.58,95814.0,297.0,1.0,0.0,0.0,1.0
108.0,56.0,17.95,1.0,5.73,92037.0,293.0,0.0,0.0,0.0,0.0
2404.0,47.0,15.23,1.0,7.75,90210.0,292.0,0.0,0.0,0.0,0.0
757.0,79.0,27.5,3.0,6.54,95348.0,296.0,0.0,0.0,0.0,1.0
4716.0,93.0,33.64,3.0,5.56,92009.0,292.0,0.0,0.0,0.0,1.0
4890.0,73.0,28.86,3.0,6.04,90073.0,300.0,0.0,0.0,0.0,1.0
3758.0,61.0,20.0,2.0,7.79,91101.0,297.0,0.0,0.0,0.0,1.0
1667.0,68.0,24.09,2.0,8.79,95138.0,311.0,0.0,0.0,0.0,1.0
4921.0,53.0,17.95,3.0,5.42,94002.0,297.0,1.0,0.0,0.0,1.0
2028.0,46.0,15.23,1.0,8.56,94596.0,290.0,0.0,0.0,0.0,0.0
3699.0,46.0,15.23,3.0,6.06,96001.0,292.0,1.0,1.0,1.0,1.0
4206.0,87.0,30.91,1.0,7.73,95133.0,309.0,0.0,0.0,0.0,0.0
2062.0,91.0,32.27,2.0,8.15,93950.0,314.0,0.0,0.0,0.0,0.0
3907.0,86.0,30.91,3.0,6.08,90245.0,302.0,0.0,0.0,0.0,1.0
4781.0,60.0,21.36,2.0,5.85,92104.0,302.0,0.0,0.0,0.0,1.0
95.0,93.0,33.64,1.0,7.35,92612.0,300.0,0.0,0.0,0.0,0.0
4559.0,58.0,19.32,1.0,6.54,95521.0,292.0,1.0,0.0,0.0,1.0
4571.0,35.0,11.14,3.0,6.9,91902.0,312.0,0.0,0.0,0.0,1.0
3728.0,77.0,27.5,1.0,5.48,94117.0,291.0,1.0,1.0,1.0,1.0
2688.0,72.0,24.77,1.0,7.65,93561.0,293.0,0.0,0.0,0.0,1.0
1237.0,35.0,10.45,2.0,6.52,95762.0,301.0,0.0,0.0,0.0,1.0
2468.0,53.0,16.59,2.0,6.56,92350.0,294.0,0.0,0.0,1.0,1.0
4106.0,51.0,15.91,1.0,7.73,91801.0,307.0,0.0,0.0,0.0,1.0
4684.0,73.0,24.77,1.0,7.94,92121.0,292.0,0.0,0.0,0.0,0.0
3288.0,47.0,15.91,3.0,5.5,90747.0,294.0,0.0,0.0,0.0,1.0
1090.0,75.0,25.45,2.0,6.79,92103.0,295.0,0.0,0.0,0.0,1.0
2764.0,79.0,26.82,1.0,5.1,93943.0,293.0,0.0,0.0,0.0,1.0
3627.0,20.0,5.68,3.0,5.42,90089.0,295.0,0.0,0.0,0.0,0.0
356.0,58.0,18.64,3.0,6.31,92101.0,291.0,1.0,0.0,0.0,0.0
2340.0,79.0,27.5,2.0,6.33,90095.0,300.0,0.0,0.0,0.0,0.0
4643.0,94.0,33.64,2.0,7.81,95616.0,323.0,0.0,0.0,0.0,1.0
4763.0,37.0,14.55,3.0,6.79,91016.0,299.0,0.0,0.0,0.0,1.0
3286.0,47.0,15.23,2.0,6.19,91706.0,293.0,0.0,0.0,0.0,1.0
3616.0,84.0,28.86,1.0,7.94,95616.0,320.0,1.0,0.0,0.0,1.0
430.0,47.0,14.55,2.0,6.46,94998.0,290.0,0.0,0.0,0.0,1.0
488.0,47.0,15.91,2.0,6.67,94117.0,297.0,1.0,0.0,0.0,1.0
2318.0,33.0,10.45,3.0,7.52,95814.0,319.0,1.0,1.0,1.0,0.0
320.0,93.0,33.64,2.0,5.25,90034.0,293.0,1.0,0.0,0.0,0.0
760.0,73.0,25.45,2.0,6.06,91950.0,299.0,0.0,0.0,0.0,1.0
3723.0,54.0,17.95,1.0,6.08,93118.0,302.0,0.0,0.0,0.0,1.0
2311.0,35.0,11.14,1.0,5.5,92806.0,291.0,0.0,0.0,0.0,0.0
3469.0,58.0,18.64,2.0,7.19,93933.0,299.0,1.0,0.0,0.0,0.0
824.0,40.0,13.18,1.0,5.77,90509.0,300.0,1.0,0.0,0.0,1.0
438.0,40.0,13.86,2.0,5.48,95825.0,295.0,0.0,0.0,1.0,1.0
3529.0,54.0,18.64,2.0,5.69,90210.0,301.0,0.0,0.0,0.0,1.0
647.0,82.0,28.86,1.0,6.1,90033.0,298.0,0.0,0.0,0.0,0.0
1886.0,35.0,10.45,3.0,5.23,96001.0,295.0,1.0,1.0,0.0,1.0
4354.0,87.0,30.91,2.0,5.35,94015.0,292.0,1.0,0.0,0.0,1.0
3854.0,61.0,20.0,3.0,6.56,94105.0,300.0,0.0,0.0,0.0,1.0
4216.0,94.0,32.95,3.0,5.27,94028.0,291.0,0.0,0.0,0.0,0.0
4902.0,25.0,7.05,2.0,5.96,96094.0,295.0,0.0,0.0,0.0,1.0
4289.0,54.0,17.95,3.0,5.42,94010.0,293.0,1.0,0.0,0.0,0.0
2159.0,68.0,23.41,1.0,6.56,94720.0,305.0,1.0,0.0,0.0,0.0
579.0,58.0,20.68,2.0,5.85,92124.0,302.0,1.0,0.0,0.0,1.0
4841.0,40.0,11.82,2.0,5.21,91768.0,292.0,0.0,0.0,0.0,1.0
3361.0,66.0,22.05,1.0,7.6,90740.0,315.0,0.0,0.0,0.0,0.0
1296.0,54.0,17.95,3.0,5.42,92866.0,292.0,0.0,0.0,0.0,0.0
3386.0,54.0,17.95,1.0,6.35,90089.0,292.0,0.0,0.0,1.0,0.0
2761.0,37.0,11.14,1.0,5.85,94080.0,301.0,0.0,0.0,0.0,1.0
2023.0,30.0,11.82,3.0,6.31,93561.0,299.0,0.0,0.0,0.0,0.0
4372.0,93.0,32.95,2.0,5.1,90024.0,293.0,0.0,0.0,0.0,1.0
4866.0,66.0,23.41,2.0,7.6,90025.0,297.0,1.0,0.0,0.0,0.0
982.0,46.0,13.86,2.0,7.79,90064.0,301.0,1.0,1.0,0.0,1.0
780.0,73.0,25.45,3.0,8.83,94304.0,322.0,0.0,0.0,0.0,0.0
1316.0,68.0,22.73,3.0,5.94,95134.0,295.0,0.0,0.0,0.0,0.0
4164.0,73.0,26.14,2.0,7.08,94110.0,299.0,0.0,0.0,0.0,1.0
3634.0,68.0,24.09,1.0,6.77,90048.0,291.0,0.0,0.0,0.0,1.0
4477.0,80.0,28.86,1.0,5.67,95833.0,291.0,0.0,0.0,0.0,0.0
4333.0,70.0,25.45,2.0,5.08,92672.0,295.0,1.0,0.0,0.0,0.0
4396.0,96.0,34.32,2.0,5.35,94720.0,293.0,1.0,0.0,0.0,1.0
4104.0,60.0,19.32,3.0,5.92,94143.0,294.0,1.0,0.0,0.0,0.0
173.0,47.0,15.23,1.0,8.4,92717.0,329.0,0.0,0.0,0.0,1.0
1059.0,84.0,29.55,3.0,5.33,94105.0,291.0,0.0,0.0,0.0,1.0
4801.0,37.0,11.82,1.0,6.35,94028.0,302.0,0.0,0.0,0.0,0.0
448.0,65.0,22.73,3.0,6.31,95134.0,297.0,0.0,0.0,0.0,0.0
255.0,96.0,33.64,3.0,7.62,91942.0,309.0,0.0,0.0,0.0,1.0
2279.0,32.0,9.77,1.0,9.08,91107.0,312.0,0.0,0.0,0.0,1.0
2244.0,73.0,26.14,2.0,6.48,91342.0,298.0,1.0,0.0,0.0,1.0
3676.0,84.0,30.23,1.0,7.12,92126.0,300.0,0.0,0.0,0.0,1.0
3693.0,82.0,28.18,1.0,6.17,94132.0,301.0,0.0,0.0,0.0,1.0
817.0,65.0,22.73,2.0,6.19,94035.0,293.0,1.0,0.0,0.0,1.0
3901.0,72.0,24.09,1.0,5.08,92834.0,292.0,1.0,1.0,1.0,1.0
638.0,73.0,25.45,3.0,5.48,90245.0,290.0,0.0,0.0,0.0,1.0
735.0,98.0,34.32,1.0,5.94,92182.0,295.0,1.0,0.0,0.0,1.0
2401.0,87.0,30.91,3.0,8.35,91380.0,320.0,1.0,1.0,0.0,1.0
3858.0,93.0,32.27,2.0,5.65,91711.0,299.0,0.0,0.0,0.0,0.0
3933.0,28.0,7.05,2.0,5.98,94305.0,293.0,0.0,0.0,0.0,1.0
2736.0,46.0,13.86,2.0,6.29,92131.0,303.0,0.0,0.0,0.0,1.0
4181.0,35.0,13.86,3.0,5.06,92008.0,293.0,1.0,1.0,1.0,1.0
3962.0,63.0,22.05,1.0,7.85,95482.0,291.0,0.0,0.0,0.0,1.0
2750.0,89.0,31.59,3.0,6.54,94086.0,294.0,0.0,0.0,0.0,1.0
1629.0,56.0,17.95,1.0,6.71,95064.0,294.0,0.0,0.0,1.0,0.0
4189.0,32.0,9.77,3.0,5.77,90041.0,296.0,0.0,0.0,0.0,0.0
4652.0,66.0,22.05,1.0,6.04,94005.0,298.0,0.0,0.0,0.0,0.0
4190.0,58.0,20.0,2.0,6.77,91116.0,298.0,0.0,0.0,0.0,0.0
827.0,61.0,22.05,2.0,5.31,93555.0,293.0,0.0,0.0,0.0,1.0
741.0,72.0,24.77,1.0,8.9,90266.0,330.0,0.0,0.0,0.0,0.0
4177.0,56.0,19.32,3.0,6.4,95131.0,293.0,1.0,0.0,0.0,0.0
861.0,79.0,28.18,2.0,5.46,95841.0,293.0,0.0,0.0,0.0,0.0
1188.0,87.0,30.91,2.0,5.33,94309.0,297.0,0.0,0.0,1.0,0.0
3982.0,93.0,32.95,1.0,5.29,92691.0,292.0,1.0,1.0,1.0,1.0
2870.0,86.0,30.23,1.0,5.29,92660.0,296.0,0.0,0.0,0.0,0.0
4270.0,65.0,21.36,2.0,5.08,92518.0,292.0,0.0,0.0,0.0,0.0
4099.0,30.0,7.73,1.0,6.4,90032.0,290.0,0.0,0.0,0.0,0.0
3923.0,32.0,10.45,2.0,5.25,95616.0,297.0,0.0,0.0,0.0,1.0
1847.0,80.0,27.5,2.0,5.15,90089.0,290.0,0.0,0.0,0.0,1.0
4287.0,75.0,25.45,1.0,5.25,93955.0,291.0,1.0,0.0,0.0,1.0
373.0,77.0,27.5,2.0,5.75,93105.0,293.0,0.0,0.0,0.0,1.0
2945.0,77.0,26.82,3.0,6.48,92182.0,290.0,0.0,0.0,0.0,0.0
4050.0,73.0,26.14,3.0,6.54,94122.0,303.0,0.0,0.0,0.0,0.0
3289.0,77.0,27.5,1.0,7.75,94122.0,292.0,0.0,0.0,0.0,0.0
37.0,86.0,29.55,1.0,7.35,94720.0,304.0,1.0,0.0,0.0,0.0
494.0,66.0,23.41,1.0,8.44,94720.0,295.0,1.0,0.0,0.0,1.0
4488.0,49.0,15.23,2.0,6.52,94583.0,308.0,1.0,0.0,0.0,1.0
550.0,87.0,30.91,2.0,5.56,94110.0,296.0,1.0,0.0,0.0,0.0
4176.0,54.0,17.95,1.0,8.04,93955.0,314.0,1.0,1.0,0.0,1.0
2313.0,63.0,22.05,2.0,6.56,91345.0,302.0,0.0,0.0,0.0,1.0
4735.0,93.0,32.27,3.0,6.17,95814.0,299.0,1.0,0.0,0.0,1.0
4387.0,72.0,25.45,1.0,7.38,94305.0,302.0,0.0,0.0,0.0,0.0
3742.0,75.0,25.45,3.0,5.9,92152.0,306.0,0.0,0.0,0.0,1.0
4329.0,91.0,32.95,3.0,7.81,95039.0,322.0,0.0,1.0,1.0,1.0
211.0,70.0,24.09,1.0,5.25,92131.0,290.0,0.0,0.0,0.0,0.0
1271.0,56.0,18.64,3.0,6.08,91311.0,301.0,1.0,0.0,0.0,0.0
3263.0,58.0,19.32,3.0,6.6,90024.0,309.0,0.0,0.0,0.0,1.0
3881.0,66.0,22.05,2.0,5.35,90024.0,292.0,0.0,0.0,0.0,0.0
3928.0,84.0,29.55,1.0,5.62,90291.0,298.0,1.0,0.0,0.0,0.0
74.0,53.0,17.27,3.0,6.6,94606.0,310.0,1.0,0.0,0.0,1.0
4797.0,25.0,7.05,3.0,5.71,95032.0,296.0,0.0,0.0,1.0,0.0
4295.0,84.0,28.86,1.0,7.96,92110.0,327.0,0.0,0.0,0.0,1.0
3355.0,56.0,17.95,3.0,5.65,92703.0,291.0,0.0,0.0,0.0,1.0
770.0,35.0,11.82,2.0,6.46,90250.0,300.0,0.0,0.0,1.0,1.0
496.0,25.0,6.36,2.0,5.75,94545.0,293.0,1.0,0.0,0.0,1.0
94.0,84.0,30.23,3.0,6.17,94550.0,298.0,0.0,0.0,1.0,1.0
2441.0,33.0,10.45,3.0,5.29,91401.0,293.0,0.0,0.0,0.0,0.0
4737.0,68.0,24.09,2.0,6.19,94143.0,293.0,0.0,0.0,0.0,0.0
1795.0,80.0,27.5,3.0,6.88,91355.0,309.0,0.0,0.0,0.0,0.0
756.0,77.0,27.5,2.0,5.77,91103.0,293.0,1.0,0.0,0.0,0.0
85.0,63.0,20.68,3.0,5.21,91730.0,294.0,0.0,0.0,0.0,1.0
412.0,87.0,30.23,3.0,5.96,92182.0,301.0,0.0,0.0,1.0,0.0
2657.0,51.0,16.59,1.0,7.83,91040.0,310.0,0.0,0.0,0.0,0.0
4413.0,42.0,12.5,2.0,5.23,91711.0,292.0,0.0,0.0,0.0,0.0
4264.0,82.0,29.55,3.0,5.21,94542.0,291.0,0.0,0.0,0.0,0.0
2901.0,73.0,24.77,3.0,5.98,91320.0,306.0,0.0,0.0,0.0,0.0
3200.0,40.0,11.82,2.0,5.25,95521.0,293.0,0.0,0.0,0.0,1.0
1988.0,79.0,27.5,2.0,5.92,94118.0,300.0,1.0,1.0,1.0,1.0
3030.0,54.0,17.27,1.0,7.31,94960.0,320.0,0.0,0.0,1.0,1.0
4900.0,75.0,26.14,3.0,6.6,94928.0,296.0,0.0,0.0,0.0,1.0
4560.0,60.0,21.36,2.0,6.94,91950.0,300.0,0.0,0.0,0.0,1.0
4611.0,47.0,14.55,2.0,6.48,91330.0,308.0,0.0,0.0,0.0,1.0
1467.0,40.0,11.82,1.0,7.85,94303.0,311.0,1.0,0.0,0.0,0.0
800.0,30.0,9.09,3.0,5.65,95051.0,300.0,0.0,0.0,0.0,1.0
1568.0,93.0,32.27,3.0,6.75,94710.0,290.0,0.0,0.0,0.0,1.0
2551.0,39.0,11.14,3.0,5.25,93106.0,292.0,0.0,0.0,0.0,1.0
2746.0,68.0,23.41,2.0,5.62,95616.0,296.0,1.0,0.0,0.0,0.0
4230.0,66.0,26.14,3.0,6.56,94596.0,305.0,0.0,0.0,0.0,0.0
605.0,30.0,8.41,1.0,6.29,90245.0,301.0,1.0,0.0,0.0,0.0
1959.0,28.0,8.41,1.0,5.71,95762.0,297.0,1.0,0.0,0.0,1.0
2400.0,87.0,31.59,3.0,5.69,90245.0,295.0,0.0,0.0,1.0,1.0
1896.0,28.0,7.05,1.0,6.33,95003.0,303.0,0.0,0.0,0.0,1.0
2861.0,28.0,7.73,3.0,5.25,95064.0,292.0,0.0,0.0,0.0,1.0
123.0,80.0,28.86,2.0,6.35,94523.0,293.0,1.0,0.0,0.0,1.0
152.0,25.0,7.05,3.0,7.58,92834.0,322.0,1.0,0.0,0.0,0.0
4499.0,70.0,24.09,1.0,7.6,90291.0,293.0,0.0,0.0,0.0,0.0
1528.0,82.0,28.18,3.0,5.77,94117.0,299.0,0.0,0.0,0.0,0.0
633.0,80.0,28.18,3.0,8.27,94720.0,303.0,0.0,0.0,0.0,1.0
1705.0,63.0,20.68,1.0,8.96,95521.0,323.0,1.0,0.0,0.0,0.0
2812.0,46.0,13.86,2.0,6.12,94065.0,290.0,0.0,0.0,0.0,0.0
2730.0,84.0,28.86,1.0,6.15,90007.0,297.0,0.0,0.0,0.0,1.0
3792.0,54.0,17.27,1.0,6.5,91330.0,291.0,0.0,0.0,0.0,0.0
2819.0,40.0,13.18,1.0,5.67,93943.0,294.0,1.0,0.0,0.0,1.0
801.0,37.0,10.45,1.0,8.44,91040.0,320.0,0.0,0.0,0.0,1.0
1229.0,77.0,27.5,1.0,5.77,92870.0,291.0,0.0,0.0,0.0,0.0
4757.0,32.0,9.77,2.0,6.46,92677.0,301.0,0.0,0.0,1.0,0.0
2440.0,68.0,24.09,2.0,5.46,91116.0,293.0,1.0,0.0,0.0,0.0
2096.0,61.0,21.36,3.0,8.46,94025.0,306.0,0.0,0.0,0.0,0.0
3516.0,70.0,23.41,1.0,7.92,94143.0,292.0,0.0,0.0,0.0,0.0
4153.0,56.0,19.32,3.0,6.73,91361.0,294.0,0.0,0.0,0.0,1.0
82.0,63.0,21.36,2.0,5.67,94612.0,303.0,0.0,0.0,0.0,1.0
2219.0,47.0,15.23,2.0,5.02,92634.0,291.0,0.0,0.0,0.0,0.0
2299.0,66.0,22.05,2.0,5.02,92630.0,292.0,1.0,0.0,0.0,0.0
4721.0,51.0,17.27,3.0,6.67,90740.0,304.0,0.0,0.0,1.0,0.0
1770.0,87.0,30.23,1.0,6.12,94061.0,301.0,0.0,0.0,0.0,0.0
2470.0,56.0,18.64,2.0,6.69,92780.0,290.0,1.0,0.0,0.0,0.0
551.0,84.0,30.23,2.0,5.96,94301.0,291.0,1.0,0.0,0.0,1.0
1213.0,39.0,12.5,1.0,5.75,91101.0,291.0,0.0,0.0,0.0,0.0
2000.0,63.0,22.05,2.0,6.5,93940.0,302.0,0.0,0.0,0.0,1.0
4351.0,93.0,32.95,2.0,6.94,95134.0,307.0,1.0,0.0,0.0,0.0
580.0,82.0,28.18,2.0,6.67,93524.0,303.0,0.0,0.0,0.0,1.0
4197.0,68.0,22.73,3.0,5.1,95814.0,294.0,0.0,0.0,0.0,1.0
3279.0,35.0,10.45,1.0,7.58,94571.0,309.0,0.0,0.0,0.0,1.0
1973.0,28.0,8.41,3.0,7.21,94606.0,300.0,0.0,0.0,0.0,1.0
3768.0,53.0,16.59,1.0,6.56,95819.0,303.0,1.0,0.0,0.0,1.0
3408.0,80.0,28.86,3.0,5.23,90405.0,293.0,0.0,0.0,0.0,0.0
4522.0,79.0,27.5,2.0,5.35,95123.0,290.0,0.0,0.0,0.0,0.0
4505.0,26.0,7.73,3.0,5.69,93023.0,299.0,0.0,0.0,0.0,0.0
879.0,30.0,11.82,3.0,6.38,95616.0,310.0,0.0,0.0,0.0,0.0
2933.0,53.0,17.27,1.0,8.04,92407.0,325.0,1.0,0.0,0.0,0.0
1380.0,89.0,31.59,1.0,8.21,95051.0,296.0,0.0,0.0,0.0,1.0
4374.0,35.0,9.77,1.0,7.73,94501.0,311.0,0.0,0.0,0.0,1.0
483.0,80.0,27.5,2.0,8.44,94022.0,313.0,0.0,1.0,0.0,1.0
4267.0,53.0,17.95,1.0,5.06,94015.0,291.0,1.0,0.0,0.0,0.0
2562.0,33.0,10.45,3.0,8.58,94720.0,304.0,0.0,0.0,1.0,0.0
2193.0,26.0,6.36,1.0,5.1,95814.0,295.0,1.0,0.0,0.0,0.0
4434.0,91.0,31.59,2.0,5.75,92612.0,299.0,1.0,0.0,0.0,0.0
